person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,loan_burden,loan_burden_category,credit_score_category,income_category,age_category
30.0,male,High School,44413.0,2,MORTGAGE,1750.0,EDUCATION,11.11,0.04,8.0,614,Yes,0,0.03940287753585662,Low,Average,Medium,Adult
29.0,male,Associate,47121.0,9,RENT,3550.0,VENTURE,11.49,0.08,7.0,671,No,0,0.075337959720719,Low,Good,Medium,Adult
28.0,female,Master,18219.0,6,RENT,3600.0,EDUCATION,7.9,0.2,6.0,676,No,1,0.19759591635106208,Medium,Good,Low,Adult
29.0,female,High School,18577.0,8,RENT,3600.0,EDUCATION,13.61,0.19,7.0,656,No,1,0.19378801744092156,Medium,Average,Low,Adult
29.0,male,Bachelor,22630.0,8,RENT,3600.0,EDUCATION,15.27,0.16,6.0,657,No,1,0.1590808661069377,Medium,Average,Low,Adult
27.0,male,Master,44233.0,8,MORTGAGE,6000.0,DEBTCONSOLIDATION,7.29,0.14,10.0,706,No,0,0.13564533267017836,Medium,Good,Medium,Adult
27.0,female,Associate,24963.0,1,RENT,3600.0,MEDICAL,9.25,0.14,7.0,566,Yes,0,0.14421343588510996,Medium,Poor,Low,Adult
27.0,female,Bachelor,44367.0,7,MORTGAGE,13500.0,HOMEIMPROVEMENT,10.0,0.3,7.0,605,No,0,0.3042802082628981,High,Average,Medium,Adult
27.0,male,Master,26630.0,2,RENT,3600.0,PERSONAL,15.99,0.14,10.0,643,No,1,0.1351858805858055,Medium,Average,Low,Adult
32.0,male,High School,30928.0,11,RENT,3600.0,DEBTCONSOLIDATION,8.94,0.12,8.0,537,No,0,0.11639937920331092,Medium,Poor,Low,Adult
27.0,male,Bachelor,30852.0,8,RENT,3600.0,PERSONAL,13.16,0.12,9.0,569,Yes,0,0.11668611435239207,Medium,Poor,Low,Adult
31.0,female,Associate,34414.0,12,RENT,3600.0,HOMEIMPROVEMENT,16.49,0.1,7.0,529,No,1,0.10460858952751786,Medium,Poor,Low,Adult
27.0,male,Bachelor,44182.0,8,MORTGAGE,5000.0,PERSONAL,11.01,0.11,10.0,665,No,0,0.11316825856683717,Medium,Average,Medium,Adult
34.0,female,Bachelor,37264.0,10,RENT,3600.0,HOMEIMPROVEMENT,6.92,0.1,6.0,699,No,1,0.09660798626019751,Low,Good,Low,Adult
29.0,female,Bachelor,36826.0,8,MORTGAGE,9000.0,PERSONAL,10.36,0.24,10.0,608,No,1,0.2443925487427361,Medium,Average,Low,Adult
32.0,male,High School,37449.0,10,RENT,3600.0,MEDICAL,14.11,0.1,9.0,581,No,1,0.09613073780341264,Low,Average,Low,Adult
32.0,female,Master,44201.0,8,MORTGAGE,1800.0,DEBTCONSOLIDATION,12.61,0.04,10.0,628,Yes,0,0.040723060564240625,Low,Average,Medium,Adult
30.0,female,Bachelor,44370.0,5,MORTGAGE,5000.0,PERSONAL,8.88,0.11,5.0,709,No,0,0.1126887536623845,Medium,Good,Medium,Adult
30.0,female,Bachelor,36845.0,4,RENT,3600.0,VENTURE,10.28,0.1,10.0,644,Yes,0,0.09770660876645407,Low,Average,Low,Adult
27.0,male,Master,44102.0,4,MORTGAGE,5500.0,HOMEIMPROVEMENT,10.36,0.12,5.0,614,Yes,0,0.12471089746496758,Medium,Average,Medium,Adult
28.0,female,High School,44076.0,6,OWN,15250.0,MEDICAL,12.98,0.35,10.0,568,Yes,0,0.34599328432707144,High,Poor,Medium,Adult
28.0,male,Bachelor,44338.0,6,MORTGAGE,4000.0,MEDICAL,6.91,0.09,8.0,597,Yes,0,0.09021606748161848,Low,Average,Medium,Adult
28.0,female,Bachelor,38428.0,6,RENT,3600.0,DEBTCONSOLIDATION,6.39,0.09,7.0,704,Yes,0,0.0936816904340585,Low,Good,Low,Adult
27.0,male,High School,44219.0,4,MORTGAGE,7000.0,HOMEIMPROVEMENT,12.98,0.16,7.0,668,No,0,0.1583029919265474,Medium,Average,Medium,Adult
29.0,male,Bachelor,43018.0,5,RENT,3600.0,EDUCATION,8.94,0.08,10.0,597,No,0,0.08368589892603097,Low,Average,Medium,Adult
30.0,female,Bachelor,43107.0,7,RENT,3600.0,PERSONAL,12.73,0.08,6.0,630,Yes,0,0.08351311851903404,Low,Average,Medium,Adult
27.0,male,Associate,44340.0,4,OWN,1050.0,MEDICAL,14.72,0.02,5.0,655,Yes,0,0.02368064952638701,Low,Average,Medium,Adult
34.0,female,High School,44371.0,11,RENT,3600.0,VENTURE,13.49,0.08,7.0,581,Yes,0,0.08113407405737982,Low,Average,Medium,Adult
30.0,male,Bachelor,43982.0,7,MORTGAGE,3000.0,VENTURE,6.39,0.07,10.0,669,Yes,0,0.06820972215906507,Low,Average,Medium,Adult
29.0,female,Associate,44443.0,7,MORTGAGE,20000.0,PERSONAL,11.01,0.45,6.0,644,No,0,0.45001462547532795,High,Average,Medium,Adult
35.0,male,High School,44180.0,13,MORTGAGE,5000.0,EDUCATION,11.12,0.11,6.0,658,No,0,0.11317338162064282,Medium,Average,Medium,Adult
27.0,male,Associate,44419.0,0,RENT,3600.0,DEBTCONSOLIDATION,11.01,0.08,10.0,650,No,0,0.08104639906346384,Low,Average,Medium,Adult
28.0,male,Associate,45748.0,4,RENT,3600.0,EDUCATION,14.11,0.08,7.0,516,Yes,0,0.07869196467605141,Low,Poor,Medium,Adult
28.0,female,High School,47170.0,7,RENT,3600.0,VENTURE,11.12,0.08,7.0,645,Yes,0,0.07631969472122112,Low,Average,Medium,Adult
28.0,female,Associate,48394.0,5,RENT,3600.0,MEDICAL,11.99,0.07,9.0,699,Yes,0,0.07438938711410506,Low,Good,Medium,Adult
35.0,male,Associate,41882.0,14,RENT,3600.0,MEDICAL,16.32,0.09,5.0,675,No,1,0.0859557805262404,Low,Good,Medium,Adult
28.0,male,Master,44549.0,4,MORTGAGE,6000.0,VENTURE,15.21,0.13,7.0,657,Yes,0,0.1346831578711082,Medium,Average,Medium,Adult
27.0,female,Associate,44019.0,7,MORTGAGE,10000.0,HOMEIMPROVEMENT,7.88,0.23,6.0,690,No,0,0.22717462913741793,Medium,Good,Medium,Adult
29.0,male,Associate,48940.0,7,RENT,3600.0,DEBTCONSOLIDATION,12.23,0.07,7.0,697,No,0,0.07355946056395586,Low,Good,Medium,Adult
29.0,male,High School,44451.0,6,OWN,5300.0,HOMEIMPROVEMENT,7.14,0.12,6.0,692,No,0,0.11923241321905019,Medium,Good,Medium,Adult
29.0,female,Bachelor,48934.0,2,RENT,3600.0,EDUCATION,8.59,0.07,8.0,653,Yes,0,0.07356847999346058,Low,Average,Medium,Adult
27.0,female,Master,48970.0,7,RENT,3600.0,MEDICAL,14.84,0.07,7.0,660,Yes,0,0.07351439656932816,Low,Average,Medium,Adult
33.0,male,Bachelor,51674.0,10,RENT,3600.0,MEDICAL,12.68,0.07,5.0,692,No,0,0.0696675310601076,Low,Good,Medium,Adult
30.0,male,Bachelor,44352.0,7,MORTGAGE,5000.0,VENTURE,13.85,0.11,5.0,650,No,0,0.11273448773448773,Medium,Average,Medium,Adult
29.0,female,Associate,45947.0,4,RENT,11000.0,VENTURE,8.49,0.24,5.0,631,No,0,0.23940627244433804,Medium,Average,Medium,Adult
30.0,male,Master,46914.0,6,RENT,11000.0,VENTURE,7.51,0.23,8.0,649,Yes,0,0.23447158630685935,Medium,Average,Medium,Adult
29.0,male,Bachelor,47059.0,8,RENT,11000.0,EDUCATION,7.49,0.23,7.0,614,Yes,0,0.2337491234407871,Medium,Average,Medium,Adult
27.0,male,Bachelor,47542.0,3,RENT,11000.0,PERSONAL,11.01,0.23,7.0,653,Yes,0,0.23137436372049977,Medium,Average,Medium,Adult
33.0,male,Bachelor,44264.0,10,MORTGAGE,7800.0,PERSONAL,7.14,0.18,10.0,600,No,0,0.17621543466473885,Medium,Average,Medium,Adult
30.0,female,Bachelor,51171.0,11,RENT,11000.0,MEDICAL,10.36,0.21,10.0,491,Yes,0,0.2149655078071564,Medium,Poor,Medium,Adult
29.0,female,Bachelor,51588.0,8,RENT,11000.0,MEDICAL,10.38,0.21,10.0,538,Yes,0,0.2132278824532837,Medium,Poor,Medium,Adult
30.0,male,Bachelor,51370.0,9,RENT,11000.0,EDUCATION,12.53,0.21,9.0,637,Yes,0,0.21413276231263384,Medium,Average,Medium,Adult
27.0,male,Master,44015.0,3,MORTGAGE,6000.0,PERSONAL,10.25,0.14,10.0,692,Yes,0,0.13631716460297627,Medium,Good,Medium,Adult
27.0,male,Master,44100.0,3,OWN,14400.0,EDUCATION,10.62,0.33,9.0,634,Yes,0,0.32653061224489793,High,Average,Medium,Adult
29.0,male,Bachelor,53995.0,11,RENT,11000.0,VENTURE,7.29,0.2,6.0,583,Yes,0,0.20372256690434298,Medium,Average,Medium,Adult
35.0,male,Associate,44265.0,15,OWN,8000.0,VENTURE,12.53,0.18,10.0,697,Yes,0,0.18072969614819834,Medium,Good,Medium,Adult
34.0,male,High School,53728.0,11,RENT,11000.0,EDUCATION,13.79,0.2,6.0,696,Yes,0,0.20473496128648005,Medium,Good,Medium,Adult
30.0,female,Associate,44149.0,7,MORTGAGE,11500.0,PERSONAL,13.57,0.26,8.0,545,Yes,0,0.26048155111101046,Medium,Poor,Medium,Adult
33.0,male,Bachelor,44427.0,10,OWN,10000.0,PERSONAL,7.74,0.23,7.0,633,Yes,0,0.2250883471762667,Medium,Average,Medium,Adult
28.0,male,Associate,55221.0,6,RENT,11000.0,MEDICAL,11.99,0.2,7.0,664,No,0,0.199199579869977,Medium,Average,Medium,Adult
27.0,male,Doctorate,47991.0,4,RENT,11000.0,MEDICAL,16.07,0.23,9.0,650,No,1,0.2292096434748182,Medium,Average,Medium,Adult
31.0,female,Bachelor,57413.0,10,RENT,11000.0,MEDICAL,11.14,0.19,9.0,714,Yes,0,0.19159423823872643,Medium,Good,Medium,Adult
27.0,female,High School,50327.0,4,RENT,11000.0,DEBTCONSOLIDATION,15.33,0.22,7.0,628,No,1,0.218570548612077,Medium,Average,Medium,Adult
28.0,male,Bachelor,50941.0,6,RENT,11000.0,MEDICAL,15.33,0.22,5.0,583,No,1,0.21593608291945585,Medium,Average,Medium,Adult
32.0,female,Associate,58563.0,10,RENT,11000.0,MEDICAL,7.51,0.19,10.0,680,No,0,0.18783190751839898,Medium,Good,Medium,Adult
27.0,female,Associate,59933.0,5,RENT,11000.0,MEDICAL,11.01,0.18,10.0,609,Yes,0,0.18353828441759965,Medium,Average,Medium,Adult
30.0,male,Associate,43997.0,9,MORTGAGE,15000.0,MEDICAL,11.83,0.34,5.0,606,Yes,0,0.3409323362956565,High,Average,Medium,Adult
33.0,female,Bachelor,62115.0,8,RENT,11000.0,VENTURE,9.63,0.18,7.0,646,No,0,0.1770908798196893,Medium,Average,Medium,Adult
32.0,male,Bachelor,62700.0,8,RENT,11000.0,MEDICAL,7.29,0.18,5.0,707,No,0,0.17543859649122806,Medium,Good,Medium,Adult
28.0,male,High School,56406.0,7,RENT,11000.0,MEDICAL,14.74,0.2,7.0,640,No,1,0.19501471474665816,Medium,Average,Medium,Adult
27.0,male,High School,63554.0,8,RENT,11000.0,PERSONAL,11.34,0.17,9.0,576,Yes,0,0.17308115932907447,Medium,Poor,Medium,Adult
30.0,female,Bachelor,64703.0,9,RENT,11000.0,MEDICAL,6.62,0.17,9.0,718,Yes,0,0.17000757306461833,Medium,Good,Medium,Adult
27.0,male,High School,43920.0,6,MORTGAGE,2500.0,HOMEIMPROVEMENT,9.63,0.06,7.0,644,No,0,0.05692167577413479,Low,Average,Medium,Adult
34.0,female,Bachelor,44260.0,9,MORTGAGE,12000.0,PERSONAL,16.0,0.27,10.0,647,Yes,0,0.2711251694532309,Medium,Average,Medium,Adult
28.0,male,Bachelor,44515.0,5,MORTGAGE,1400.0,PERSONAL,15.37,0.03,9.0,612,No,0,0.03145007300909806,Low,Average,Medium,Adult
28.0,female,Master,67072.0,6,RENT,11000.0,MEDICAL,7.49,0.16,5.0,632,Yes,0,0.16400286259541985,Medium,Average,Medium,Adult
31.0,female,Bachelor,66964.0,12,RENT,11000.0,VENTURE,11.01,0.16,9.0,658,Yes,0,0.16426736754076818,Medium,Average,Medium,Adult
29.0,female,Bachelor,63397.0,4,RENT,11000.0,HOMEIMPROVEMENT,15.62,0.17,10.0,710,No,1,0.17350978752937837,Medium,Good,Medium,Adult
27.0,male,Associate,73148.0,1,RENT,11000.0,HOMEIMPROVEMENT,10.71,0.15,7.0,655,No,0,0.15038005140263574,Medium,Average,Medium,Adult
28.0,male,Bachelor,43857.0,2,MORTGAGE,2400.0,VENTURE,10.71,0.05,7.0,599,No,0,0.05472330528763937,Low,Average,Medium,Adult
30.0,female,Associate,75889.0,5,RENT,11000.0,EDUCATION,11.01,0.14,9.0,698,No,0,0.14494854326714016,Medium,Good,Medium,Adult
35.0,male,High School,80322.0,14,RENT,11000.0,PERSONAL,9.32,0.14,10.0,597,Yes,0,0.13694878115584772,Medium,Average,High,Adult
28.0,female,High School,82804.0,5,RENT,11000.0,VENTURE,11.49,0.13,5.0,624,Yes,0,0.13284382396985653,Medium,Average,High,Adult
29.0,female,Bachelor,83616.0,8,RENT,11000.0,PERSONAL,14.61,0.13,5.0,694,Yes,0,0.1315537696134711,Medium,Good,High,Adult
28.0,male,Master,85022.0,1,RENT,11000.0,VENTURE,13.79,0.13,8.0,604,No,0,0.12937827856319542,Medium,Average,High,Adult
33.0,male,Bachelor,77788.0,8,RENT,11000.0,VENTURE,15.68,0.14,5.0,655,No,1,0.14140998611611044,Medium,Average,Medium,Adult
28.0,female,High School,91163.0,4,RENT,11000.0,PERSONAL,7.51,0.12,9.0,684,Yes,0,0.12066298827375141,Medium,Good,High,Adult
29.0,male,High School,44266.0,4,MORTGAGE,14000.0,PERSONAL,14.27,0.32,5.0,658,Yes,0,0.31626982334071296,High,Average,Medium,Adult
28.0,female,High School,79132.0,8,RENT,11000.0,MEDICAL,16.35,0.14,8.0,625,No,1,0.13900823939746246,Medium,Average,Medium,Adult
35.0,female,Associate,100583.0,15,RENT,11000.0,VENTURE,11.01,0.11,6.0,571,Yes,0,0.10936241710825885,Medium,Poor,High,Adult
27.0,female,Master,101335.0,7,RENT,11000.0,MEDICAL,9.76,0.11,7.0,685,Yes,0,0.10855084620318745,Medium,Good,High,Adult
27.0,male,Bachelor,43912.0,5,MORTGAGE,2000.0,VENTURE,15.58,0.05,5.0,584,Yes,0,0.04554563672800146,Low,Average,Medium,Adult
35.0,male,Associate,108966.0,14,RENT,11000.0,PERSONAL,11.99,0.1,10.0,648,No,0,0.10094891984655764,Medium,Average,High,Adult
34.0,male,High School,112484.0,9,RENT,11000.0,HOMEIMPROVEMENT,12.53,0.1,10.0,672,Yes,0,0.09779168592866541,Low,Good,High,Adult
31.0,male,Master,113947.0,10,RENT,11000.0,HOMEIMPROVEMENT,7.49,0.1,9.0,654,No,0,0.09653610889273083,Low,Average,High,Adult
35.0,male,Associate,44401.0,12,MORTGAGE,3000.0,PERSONAL,11.86,0.07,8.0,628,Yes,0,0.06756604580977905,Low,Average,Medium,Adult
27.0,female,Associate,103299.0,3,RENT,11000.0,EDUCATION,15.99,0.11,6.0,506,No,1,0.10648699406577024,Medium,Poor,High,Adult
27.0,male,Bachelor,125961.0,5,RENT,11000.0,DEBTCONSOLIDATION,11.01,0.09,8.0,580,No,0,0.08732861758798358,Low,Poor,High,Adult
30.0,female,Associate,166105.0,4,RENT,11000.0,VENTURE,7.49,0.07,10.0,605,No,0,0.0662231720899431,Low,Average,High,Adult
31.0,female,Master,44686.0,8,MORTGAGE,8000.0,VENTURE,14.46,0.18,9.0,587,Yes,0,0.179026988318489,Medium,Average,Medium,Adult
32.0,male,Associate,29300.0,9,RENT,10800.0,DEBTCONSOLIDATION,7.75,0.37,8.0,605,No,1,0.36860068259385664,High,Average,Low,Adult
29.0,male,Master,39657.0,9,RENT,10800.0,DEBTCONSOLIDATION,13.57,0.27,6.0,657,No,1,0.27233527498297905,Medium,Average,Low,Adult
34.0,female,Associate,35874.0,13,RENT,10800.0,HOMEIMPROVEMENT,9.63,0.3,10.0,723,No,1,0.3010536879076769,High,Good,Low,Adult
28.0,male,Master,40726.0,9,RENT,10800.0,EDUCATION,12.09,0.27,6.0,644,No,1,0.26518685851790014,Medium,Average,Medium,Adult
33.0,female,High School,44695.0,11,MORTGAGE,8500.0,HOMEIMPROVEMENT,11.01,0.19,6.0,672,No,0,0.1901778722452176,Medium,Good,Medium,Adult
30.0,male,High School,48638.0,6,RENT,10800.0,VENTURE,13.57,0.22,7.0,595,No,1,0.2220486039722028,Medium,Average,Medium,Adult
33.0,female,Bachelor,44662.0,12,MORTGAGE,3200.0,HOMEIMPROVEMENT,7.37,0.07,6.0,546,Yes,0,0.0716492767901124,Low,Poor,Medium,Adult
29.0,male,Associate,51323.0,9,RENT,10800.0,DEBTCONSOLIDATION,16.29,0.21,7.0,594,No,1,0.2104319700718976,Medium,Average,Medium,Adult
33.0,female,Associate,37621.0,12,MORTGAGE,10000.0,HOMEIMPROVEMENT,9.33,0.27,6.0,629,No,1,0.2658089896600303,Medium,Average,Low,Adult
34.0,male,Bachelor,58515.0,14,RENT,10800.0,DEBTCONSOLIDATION,10.99,0.18,7.0,673,Yes,0,0.18456805947193028,Medium,Good,Medium,Adult
29.0,male,Bachelor,44529.0,6,MORTGAGE,2500.0,PERSONAL,6.62,0.06,7.0,643,Yes,0,0.056143187585618363,Low,Average,Medium,Adult
27.0,male,Bachelor,44911.0,5,MORTGAGE,5000.0,VENTURE,5.42,0.11,5.0,622,Yes,0,0.11133129968159249,Medium,Average,Medium,Adult
28.0,male,Bachelor,60688.0,5,RENT,10800.0,PERSONAL,13.49,0.18,5.0,611,No,0,0.17795939889269707,Medium,Average,Medium,Adult
29.0,female,Bachelor,63785.0,4,RENT,10800.0,DEBTCONSOLIDATION,14.27,0.17,5.0,637,No,0,0.16931880536176216,Medium,Average,Medium,Adult
28.0,male,Associate,63808.0,7,RENT,10800.0,MEDICAL,7.88,0.17,8.0,597,Yes,0,0.1692577733199599,Medium,Average,Medium,Adult
27.0,female,Bachelor,58553.0,3,RENT,10800.0,DEBTCONSOLIDATION,15.99,0.18,8.0,525,No,1,0.1844482776288149,Medium,Poor,Medium,Adult
35.0,male,High School,67366.0,15,RENT,10800.0,EDUCATION,9.91,0.16,8.0,674,Yes,0,0.1603182614375204,Medium,Good,Medium,Adult
27.0,female,Bachelor,45025.0,5,MORTGAGE,5500.0,DEBTCONSOLIDATION,13.57,0.12,8.0,690,Yes,0,0.12215435868961688,Medium,Good,Medium,Adult
27.0,female,Master,84882.0,9,RENT,10800.0,EDUCATION,14.91,0.13,10.0,701,No,0,0.1272354562804835,Medium,Good,High,Adult
31.0,female,Bachelor,45425.0,11,MORTGAGE,1600.0,HOMEIMPROVEMENT,9.62,0.04,8.0,602,Yes,0,0.035222894881673086,Low,Average,Medium,Adult
28.0,female,Master,45292.0,6,OWN,15000.0,HOMEIMPROVEMENT,13.61,0.33,10.0,597,Yes,0,0.33118431511083635,High,Average,Medium,Adult
27.0,male,Associate,100003.0,7,RENT,10800.0,MEDICAL,9.76,0.11,8.0,688,Yes,0,0.10799676009719708,Medium,Good,High,Adult
28.0,male,Bachelor,162894.0,5,RENT,10800.0,MEDICAL,11.01,0.07,7.0,676,Yes,0,0.06630078455928395,Low,Good,High,Adult
27.0,male,Associate,45646.0,4,MORTGAGE,8800.0,DEBTCONSOLIDATION,11.48,0.19,6.0,633,No,0,0.19278797704070455,Medium,Average,Medium,Adult
27.0,female,Bachelor,30941.0,5,RENT,10750.0,DEBTCONSOLIDATION,10.25,0.35,10.0,641,No,1,0.34743544164700557,High,Average,Low,Adult
31.0,male,Doctorate,31187.0,9,RENT,10750.0,EDUCATION,12.53,0.34,8.0,593,No,1,0.34469490492833554,High,Average,Low,Adult
29.0,female,Bachelor,35687.0,3,RENT,10750.0,DEBTCONSOLIDATION,7.51,0.3,10.0,633,No,1,0.30123013982682767,High,Average,Low,Adult
35.0,female,Master,45649.0,13,OWN,4650.0,EDUCATION,6.62,0.1,8.0,691,No,0,0.10186422484610835,Medium,Good,Medium,Adult
33.0,female,High School,67049.0,9,RENT,10725.0,EDUCATION,13.16,0.16,6.0,627,Yes,0,0.15995764291786604,Medium,Average,Medium,Adult
34.0,female,Bachelor,45357.0,9,OWN,5000.0,EDUCATION,7.9,0.11,10.0,643,Yes,0,0.11023656767422889,Medium,Average,Medium,Adult
32.0,female,Master,38591.0,9,MORTGAGE,3000.0,DEBTCONSOLIDATION,7.51,0.08,7.0,652,No,1,0.07773833277188982,Low,Average,Low,Adult
27.0,female,Associate,45807.0,3,OWN,5000.0,MEDICAL,9.91,0.11,6.0,619,No,0,0.10915362280874102,Medium,Average,Medium,Adult
28.0,male,High School,45578.0,5,MORTGAGE,18250.0,MEDICAL,7.49,0.4,10.0,568,Yes,0,0.4004124797051209,High,Poor,Medium,Adult
30.0,female,Associate,32555.0,9,RENT,10625.0,DEBTCONSOLIDATION,14.27,0.33,9.0,707,No,1,0.3263707571801567,High,Good,Low,Adult
27.0,male,Associate,45698.0,9,OWN,8000.0,HOMEIMPROVEMENT,10.99,0.18,10.0,682,No,0,0.17506236596787605,Medium,Good,Medium,Adult
27.0,male,High School,34636.0,6,RENT,10625.0,MEDICAL,7.9,0.31,5.0,666,No,1,0.30676175077953577,High,Average,Low,Adult
32.0,female,Bachelor,45620.0,6,MORTGAGE,3000.0,PERSONAL,11.49,0.07,7.0,675,No,0,0.0657606313020605,Low,Good,Medium,Adult
28.0,female,High School,45194.0,5,MORTGAGE,10000.0,EDUCATION,7.49,0.22,6.0,581,Yes,0,0.2212683099526486,Medium,Average,Medium,Adult
34.0,male,Bachelor,45030.0,11,MORTGAGE,4400.0,DEBTCONSOLIDATION,10.99,0.1,5.0,707,Yes,0,0.09771263602043083,Low,Good,Medium,Adult
35.0,male,Associate,38010.0,11,MORTGAGE,8875.0,PERSONAL,11.99,0.23,7.0,660,No,1,0.23349118652986056,Medium,Average,Low,Adult
27.0,female,High School,40590.0,5,RENT,10625.0,MEDICAL,6.62,0.26,5.0,553,No,1,0.2617639812761764,Medium,Poor,Medium,Adult
28.0,male,Bachelor,45926.0,2,MORTGAGE,1000.0,PERSONAL,10.99,0.02,6.0,605,Yes,0,0.021774158428776728,Low,Average,Medium,Adult
31.0,female,Associate,41846.0,7,RENT,10625.0,PERSONAL,14.79,0.25,6.0,711,No,1,0.2539071834822922,Medium,Good,Medium,Adult
29.0,male,Master,42994.0,8,RENT,10625.0,DEBTCONSOLIDATION,7.9,0.25,8.0,625,Yes,0,0.24712750616365073,Medium,Average,Medium,Adult
33.0,female,Bachelor,38365.0,9,MORTGAGE,13000.0,PERSONAL,10.74,0.34,6.0,669,No,1,0.33885051479212824,High,Average,Low,Adult
35.0,male,Master,47632.0,12,RENT,10625.0,PERSONAL,11.01,0.22,9.0,685,Yes,0,0.22306432650319113,Medium,Good,Medium,Adult
29.0,male,Associate,45465.0,6,OWN,2800.0,EDUCATION,7.66,0.06,5.0,618,Yes,0,0.061585835257890686,Low,Average,Medium,Adult
34.0,female,Associate,43027.0,12,RENT,10600.0,MEDICAL,15.96,0.25,10.0,591,Yes,0,0.24635693866641875,Medium,Average,Medium,Adult
33.0,male,High School,80182.0,9,RENT,10600.0,PERSONAL,12.99,0.13,7.0,670,Yes,0,0.13219924671372627,Medium,Average,High,Adult
33.0,female,Associate,42711.0,12,RENT,10550.0,MEDICAL,11.01,0.25,10.0,668,No,0,0.247008967244972,Medium,Average,Medium,Adult
29.0,male,Bachelor,60410.0,8,RENT,10525.0,DEBTCONSOLIDATION,7.9,0.17,6.0,689,No,0,0.1742261215030624,Medium,Good,Medium,Adult
29.0,female,Associate,45671.0,5,MORTGAGE,4800.0,HOMEIMPROVEMENT,10.36,0.11,7.0,615,Yes,0,0.10509951610431127,Medium,Average,Medium,Adult
33.0,female,Bachelor,45397.0,12,MORTGAGE,13000.0,PERSONAL,10.36,0.29,7.0,608,Yes,0,0.2863625349692711,Medium,Average,Medium,Adult
35.0,male,Bachelor,38427.0,13,MORTGAGE,5000.0,DEBTCONSOLIDATION,14.46,0.13,5.0,666,No,1,0.13011684492674422,Medium,Average,Low,Adult
32.0,male,Master,45534.0,11,MORTGAGE,12000.0,HOMEIMPROVEMENT,11.86,0.26,9.0,683,No,0,0.2635393332454869,Medium,Good,Medium,Adult
30.0,male,High School,38383.0,8,MORTGAGE,13000.0,EDUCATION,7.88,0.34,8.0,618,No,1,0.33869160826407524,High,Average,Low,Adult
34.0,female,High School,46763.0,9,RENT,10500.0,MEDICAL,13.49,0.22,5.0,650,Yes,0,0.22453649252614247,Medium,Average,Medium,Adult
33.0,female,Associate,47055.0,10,RENT,10500.0,MEDICAL,11.99,0.22,8.0,505,No,0,0.22314313037934333,Medium,Poor,Medium,Adult
28.0,female,High School,48843.0,4,RENT,10500.0,EDUCATION,14.27,0.21,10.0,631,No,0,0.21497451016522326,Medium,Average,Medium,Adult
31.0,male,Bachelor,60935.0,8,RENT,10500.0,PERSONAL,6.17,0.17,8.0,687,Yes,0,0.1723147616312464,Medium,Good,Medium,Adult
30.0,female,Bachelor,53834.0,6,RENT,10500.0,PERSONAL,15.58,0.2,10.0,624,No,1,0.19504402422261025,Medium,Average,Medium,Adult
33.0,female,Bachelor,65652.0,8,RENT,10500.0,DEBTCONSOLIDATION,11.14,0.16,6.0,675,No,0,0.1599341985011881,Medium,Good,Medium,Adult
31.0,female,Associate,45256.0,9,MORTGAGE,22000.0,DEBTCONSOLIDATION,12.73,0.49,7.0,708,Yes,0,0.48612338695421603,High,Good,Medium,Adult
28.0,female,Associate,72797.0,4,RENT,10500.0,HOMEIMPROVEMENT,15.27,0.14,6.0,638,Yes,0,0.14423671305136201,Medium,Average,Medium,Adult
34.0,male,Master,75726.0,14,RENT,10500.0,EDUCATION,11.26,0.14,5.0,713,Yes,0,0.1386577925679423,Medium,Good,Medium,Adult
31.0,male,Bachelor,80385.0,8,RENT,10500.0,HOMEIMPROVEMENT,12.69,0.13,10.0,597,Yes,0,0.13062138458667663,Medium,Average,High,Adult
28.0,female,Master,90827.0,7,RENT,10500.0,MEDICAL,9.63,0.12,10.0,667,Yes,0,0.11560439076486068,Medium,Average,High,Adult
27.0,male,Bachelor,91627.0,3,RENT,10500.0,HOMEIMPROVEMENT,12.69,0.11,5.0,567,Yes,0,0.11459504294585657,Medium,Poor,High,Adult
31.0,male,Associate,422825.0,6,RENT,10500.0,VENTURE,15.7,0.02,6.0,587,Yes,0,0.024832968722284632,Low,Average,Very High,Adult
34.0,male,Associate,67824.0,12,RENT,10450.0,PERSONAL,7.51,0.15,10.0,562,No,0,0.1540752535975466,Medium,Poor,Medium,Adult
29.0,male,High School,25915.0,4,RENT,10400.0,PERSONAL,8.49,0.4,9.0,630,No,1,0.40131198147790853,High,Average,Low,Adult
27.0,female,Associate,37607.0,0,RENT,10400.0,VENTURE,6.91,0.28,6.0,548,No,1,0.2765442603770575,Medium,Poor,Low,Adult
29.0,male,Master,38441.0,7,RENT,10400.0,MEDICAL,10.71,0.27,7.0,701,No,1,0.2705444707473791,Medium,Good,Low,Adult
32.0,male,High School,39351.0,6,RENT,10400.0,DEBTCONSOLIDATION,15.27,0.26,9.0,614,No,1,0.26428807400066073,Medium,Average,Low,Adult
28.0,female,Doctorate,47969.0,2,RENT,10400.0,EDUCATION,10.37,0.22,10.0,664,No,0,0.2168066876524422,Medium,Average,Medium,Adult
30.0,female,Associate,38260.0,5,MORTGAGE,12000.0,VENTURE,14.42,0.31,5.0,594,No,1,0.31364349189754315,High,Average,Low,Adult
